submission_date,state,tot_cases,conf_cases,prob_cases,new_case,tot_death,conf_death,new_death
05/24/2020,SD,4563,,,95,50,50,0
05/25/2020,SD,4586,,,23,50,50,0
05/26/2020,SD,4653,,,67,50,50,0
05/27/2020,SD,4710,,,57,54,54,4
05/28/2020,SD,4793,,,83,54,54,0
05/29/2020,SD,4866,,,73,59,59,5
05/30/2020,SD,4960,,,94,62,61,3
05/31/2020,SD,4993,,,33,62,62,0
6/01/2020,SD,5034,,,41,62,61,0
6/02/2020,SD,5067,,,33,62,61,0
6/03/2020,SD,5162,,,95,62,62,0
6/04/2020,SD,5247,,,85,64,64,2
6/05/2020,SD,5277,,,30,65,65,1
6/06/2020,SD,5367,,,90,65,65,0
6/07/2020,SD,5438,,,71,65,64,0
6/08/2020,SD,5471,,,33,65,64,0
6/09/2020,SD,5523,,,52,68,67,3
6/10/2020,SD,5604,,,81,69,68,1
6/11/2020,SD,5665,,,61,73,72,4
6/12/2020,SD,5742,,,77,74,74,1
06/13/2020,SD,5833,,,91,75,74,1
06/14/2020,SD,5898,,,65,75,74,0
06/15/2020,SD,5928,,,30,75,74,0
06/16/2020,SD,5966,,,38,77,77,2
06/17/2020,SD,6050,,,84,78,77,1
06/18/2020,SD,6109,,,59,78,78,0
06/19/2020,SD,6158,,,49,81,81,3
06/20/2020,SD,6225,,,67,81,80,0
06/21/2020,SD,6297,,,72,81,80,0
06/22/2020,SD,6326,,,29,81,80,0
06/23/2020,SD,6353,,,27,83,83,2
06/24/2020,SD,6419,,,66,84,84,1
06/25/2020,SD,6479,,,60,87,86,3
06/26/2020,SD,6535,,,56,88,87,1
06/27/2020,SD,6626,,,91,91,90,3
06/28/2020,SD,6681,,,55,91,90,0
06/29/2020,SD,6716,,,35,91,90,0
06/30/2020,SD,6764,,,48,91,90,0
7/01/2020,SD,6826,,,62,93,92,2
7/02/2020,SD,6893,,,67,97,96,4
7/03/2020,SD,6978,,,85,97,97,0
7/04/2020,SD,7028,,,50,97,96,0
7/05/2020,SD,7063,,,35,97,97,0
7/06/2020,SD,7105,,,42,97,97,0
7/07/2020,SD,7163,,,58,98,97,1
7/08/2020,SD,7242,,,79,98,97,0
7/09/2020,SD,7336,,,94,101,101,3
7/10/2020,SD,7401,,,65,107,106,6
7/11/2020,SD,7454,,,53,109,109,2
7/12/2020,SD,7499,,,45,109,108,0
07/13/2020,SD,7524,,,25,109,108,0
07/14/2020,SD,7572,,,48,109,108,0
07/15/2020,SD,7652,,,80,111,110,2
07/16/2020,SD,7694,,,42,115,114,4
07/17/2020,SD,7789,,,95,116,115,1
07/18/2020,SD,7862,,,73,116,115,0
07/19/2020,SD,7906,,,44,118,117,2
07/20/2020,SD,7943,,,37,118,117,0
07/21/2020,SD,8019,,,76,118,117,0
07/22/2020,SD,8077,,,58,119,119,1
07/23/2020,SD,8143,,,66,121,119,2
07/24/2020,SD,8200,,,57,122,122,1
07/25/2020,SD,8305,,,105,122,120,0
07/26/2020,SD,8395,,,90,123,121,1
07/27/2020,SD,8444,,,49,123,121,0
07/28/2020,SD,8492,,,48,123,123,0
07/29/2020,SD,8641,,,149,129,129,6
07/30/2020,SD,8685,,,44,129,127,0
07/31/2020,SD,8764,,,79,130,130,1
8/01/2020,SD,8867,,,103,134,132,4
8/02/2020,SD,8955,,,88,135,133,1
8/03/2020,SD,9020,,,65,135,133,0
8/04/2020,SD,9079,,,59,136,136,1
8/05/2020,SD,9168,,,89,137,135,1
8/06/2020,SD,9273,,,105,141,139,4
8/07/2020,SD,9371,,,98,144,144,3
8/08/2020,SD,9477,,,106,146,144,2
8/09/2020,SD,9605,,,128,146,144,0
8/10/2020,SD,9663,,,58,146,144,0
8/11/2020,SD,9713,,,50,146,144,0
8/12/2020,SD,9815,,,102,147,145,1
08/13/2020,SD,9897,,,82,148,146,1
08/14/2020,SD,10024,,,127,150,150,2
08/15/2020,SD,10118,,,94,152,150,2
08/16/2020,SD,10274,,,156,153,151,1
08/17/2020,SD,10360,,,86,153,151,0
08/18/2020,SD,10443,,,83,154,152,1
08/19/2020,SD,10566,,,123,155,153,1
08/20/2020,SD,10691,,,125,157,155,2
08/21/2020,SD,10884,,,193,159,159,2
08/22/2020,SD,11135,,,251,160,160,1
08/23/2020,SD,11276,,,141,161,159,1
08/24/2020,SD,11425,,,149,161,159,0
08/25/2020,SD,11505,,,80,161,159,0
08/26/2020,SD,11571,,,66,162,160,1
08/27/2020,SD,12194,,,623,162,160,0
08/28/2020,SD,12517,,,323,165,163,3
08/29/2020,SD,12942,,,425,167,165,2
08/30/2020,SD,13322,,,380,167,165,0
08/31/2020,SD,13509,,,187,167,165,0
9/01/2020,SD,13749,,,240,167,165,0
9/02/2020,SD,14003,,,254,169,167,2
9/03/2020,SD,14337,,,334,169,167,0
9/04/2020,SD,14596,,,259,170,168,1
9/05/2020,SD,14889,,,293,173,171,3
9/06/2020,SD,15109,,,220,173,171,0
9/07/2020,SD,15300,,,191,173,171,0
9/08/2020,SD,15403,,,103,173,171,0
9/09/2020,SD,15571,,,168,173,171,0
9/10/2020,SD,15834,,,263,177,175,4
9/11/2020,SD,16117,,,283,177,175,0
9/12/2020,SD,16437,,,320,183,181,6
09/13/2020,SD,16638,,,201,184,182,1
09/14/2020,SD,16801,,,163,184,182,0
09/15/2020,SD,16994,,,193,184,182,0
09/16/2020,SD,17291,,,297,192,190,8
09/17/2020,SD,17686,,,395,193,191,1
09/18/2020,SD,18075,,,389,198,196,5
09/19/2020,SD,18444,,,369,200,198,2
09/20/2020,SD,18696,,,252,202,200,2
09/21/2020,SD,18869,,,173,202,200,0
09/22/2020,SD,19189,,,320,202,200,0
09/23/2020,SD,19634,,,445,202,200,0
09/24/2020,SD,20097,,,463,210,208,8
09/25/2020,SD,20554,,,457,216,214,6
09/26/2020,SD,21133,,,579,218,216,2
09/27/2020,SD,21541,,,408,218,216,0
09/28/2020,SD,21738,,,197,218,216,0
01/22/2020,NH,0,,,0,0,,0
01/23/2020,NH,0,,,0,0,,0
01/24/2020,NH,0,,,0,0,,0
01/25/2020,NH,0,,,0,0,,0
01/26/2020,NH,0,,,0,0,,0
01/27/2020,NH,0,,,0,0,,0
01/28/2020,NH,0,,,0,0,,0
01/29/2020,NH,0,,,0,0,,0
01/30/2020,NH,0,,,0,0,,0
01/31/2020,NH,0,,,0,0,,0
2/01/2020,NH,0,,,0,0,,0
2/02/2020,NH,0,,,0,0,,0
2/03/2020,NH,0,,,0,0,,0
2/04/2020,NH,0,,,0,0,,0
2/05/2020,NH,0,,,0,0,,0
2/06/2020,NH,0,,,0,0,,0
2/07/2020,NH,0,,,0,0,,0
2/08/2020,NH,0,,,0,0,,0
2/09/2020,NH,0,,,0,0,,0
2/10/2020,NH,0,,,0,0,,0
2/11/2020,NH,0,,,0,0,,0
2/12/2020,NH,0,,,0,0,,0
02/13/2020,NH,0,,,0,0,,0
02/14/2020,NH,0,,,0,0,,0
02/15/2020,NH,0,,,0,0,,0
02/16/2020,NH,0,,,0,0,,0
02/17/2020,NH,0,,,0,0,,0
02/18/2020,NH,0,,,0,0,,0
02/19/2020,NH,0,,,0,0,,0
02/20/2020,NH,0,,,0,0,,0
02/21/2020,NH,0,,,0,0,,0
02/22/2020,NH,0,,,0,0,,0
02/23/2020,NH,0,,,0,0,,0
02/24/2020,NH,0,,,0,0,,0
02/25/2020,NH,0,,,0,0,,0
02/26/2020,NH,0,,,0,0,,0
02/27/2020,NH,0,,,0,0,,0
02/28/2020,NH,0,,,0,0,,0
02/29/2020,NH,0,,,0,0,,0
3/01/2020,NH,0,,,0,0,,0
3/02/2020,NH,1,,,1,0,,0
3/03/2020,NH,2,,,1,0,,0
3/04/2020,NH,2,,,0,0,,0
3/05/2020,NH,2,,,0,0,,0
3/06/2020,NH,2,,,0,0,,0
3/07/2020,NH,2,,,0,0,,0
3/08/2020,NH,4,,,2,0,,0
3/09/2020,NH,4,,,0,0,,0
3/10/2020,NH,5,,,1,0,,0
3/11/2020,NH,5,,,0,0,,0
3/12/2020,NH,6,,,1,0,,0
03/13/2020,NH,6,,,0,0,,0
03/14/2020,NH,6,,,0,0,,0
03/15/2020,NH,13,,,7,0,,0
03/16/2020,NH,17,,,4,0,,0
03/17/2020,NH,26,,,9,0,,0
03/18/2020,NH,39,,,13,0,,0
03/19/2020,NH,44,,,5,0,,0
03/20/2020,NH,55,,,11,0,,0
03/21/2020,NH,65,,,10,0,,0
03/22/2020,NH,78,,,13,0,,0
03/23/2020,NH,101,,,23,1,,1
03/24/2020,NH,108,,,7,1,,0
03/25/2020,NH,137,,,29,1,,0
03/26/2020,NH,158,,,21,1,,0
03/27/2020,NH,187,,,29,2,,1
03/28/2020,NH,214,,,27,2,,0
03/29/2020,NH,258,,,44,3,,1
03/30/2020,NH,314,,,56,3,,0
03/31/2020,NH,367,,,53,3,,0
4/01/2020,NH,415,,,48,4,,1
4/02/2020,NH,479,,,64,5,,1
4/03/2020,NH,540,,,61,7,,2
4/04/2020,NH,621,,,81,9,,2
4/05/2020,NH,669,,,48,9,,0
4/06/2020,NH,715,,,46,9,,0
4/07/2020,NH,747,,,32,13,,4
4/08/2020,NH,788,,,41,18,,5
4/09/2020,NH,819,,,31,21,,3
4/10/2020,NH,885,,,66,22,,1
4/11/2020,NH,929,,,44,23,,1
4/12/2020,NH,985,,,56,23,,0
04/13/2020,NH,1020,,,35,23,,0
04/14/2020,NH,1091,,,71,27,,4
04/15/2020,NH,1139,,,48,32,,5
04/16/2020,NH,1211,,,72,34,,2
04/17/2020,NH,1287,,,76,37,,3
04/18/2020,NH,1342,,,55,38,,1
04/19/2020,NH,1392,,,50,41,,3
04/20/2020,NH,1447,,,55,42,,1
04/21/2020,NH,1491,,,44,42,,0
04/22/2020,NH,1588,,,97,48,,6
04/23/2020,NH,1670,,,82,51,,3
04/24/2020,NH,1720,,,50,53,,2
04/25/2020,NH,1787,,,67,60,,7
04/26/2020,NH,1864,,,77,60,,0
04/27/2020,NH,1938,,,74,60,,0
04/28/2020,NH,2010,,,72,60,,0
04/29/2020,NH,2054,,,44,66,,6
04/30/2020,NH,2146,,,92,72,,6
5/01/2020,NH,2310,,,164,81,,9
5/02/2020,NH,2429,,,119,84,,3
5/03/2020,NH,2518,,,89,86,,2
5/04/2020,NH,2588,,,70,86,,0
5/05/2020,NH,2636,,,48,92,,6
5/06/2020,NH,2740,,,104,111,,19
5/07/2020,NH,2843,,,103,114,,3
5/08/2020,NH,2947,,,104,121,,7
5/09/2020,NH,3011,,,64,131,,10
5/10/2020,NH,3071,,,60,133,,2
5/11/2020,NH,3160,,,89,133,,0
5/12/2020,NH,3239,,,79,142,,9
05/13/2020,NH,3299,,,60,150,,8
05/14/2020,NH,3382,,,83,151,,1
05/15/2020,NH,3464,,,82,159,,8
05/16/2020,NH,3556,,,92,171,,12
05/17/2020,NH,3596,,,40,172,,1
05/18/2020,NH,3652,,,56,172,,0
05/19/2020,NH,3721,,,69,182,,10
05/20/2020,NH,3868,,,147,190,,8
05/21/2020,NH,3935,,,67,199,,9
05/22/2020,NH,4014,,,79,204,,5
05/23/2020,NH,4089,,,75,208,,4
05/24/2020,NH,4149,,,60,209,,1
05/25/2020,NH,4197,,,48,210,,1
05/26/2020,NH,4231,,,34,214,,4
05/27/2020,NH,4286,,,55,223,,9
05/28/2020,NH,4386,,,100,232,,9
05/29/2020,NH,4492,,,106,238,,6
05/30/2020,NH,4545,,,53,242,,4
05/31/2020,NH,4651,,,106,245,,3
6/01/2020,NH,4685,,,34,245,,0
6/02/2020,NH,4749,,,64,256,,11
6/03/2020,NH,4795,,,46,265,,9
6/04/2020,NH,4876,,,81,273,,8
6/05/2020,NH,4953,,,77,278,,5
6/06/2020,NH,5019,,,66,283,,5
6/07/2020,NH,5043,,,24,286,,3
6/08/2020,NH,5079,,,36,286,,0
6/09/2020,NH,5132,,,53,294,,8
6/10/2020,NH,5178,,,46,301,,7
6/11/2020,NH,5209,,,31,308,,7
6/12/2020,NH,5251,,,42,315,,7
06/13/2020,NH,5299,,,48,318,,3
06/14/2020,NH,5318,,,19,320,,2
06/15/2020,NH,5345,,,27,320,,0
06/16/2020,NH,5364,,,19,326,,6
06/17/2020,NH,5436,,,72,330,,4
06/18/2020,NH,5450,,,14,331,,1
06/19/2020,NH,5450,,,0,331,,0
06/20/2020,NH,5518,,,68,339,,8
06/21/2020,NH,5544,,,26,339,,0
06/22/2020,NH,5558,,,14,339,,0
06/23/2020,NH,5571,,,13,343,,4
06/24/2020,NH,5598,,,27,347,,4
06/25/2020,NH,5638,,,40,357,,10
06/26/2020,NH,5638,,,0,357,,0
06/27/2020,NH,5671,,,33,365,,8
06/28/2020,NH,5747,,,76,367,,2
06/29/2020,NH,5760,,,13,367,,0
06/30/2020,NH,5782,,,22,371,,4
7/01/2020,NH,5802,,,20,373,,2
7/02/2020,NH,5822,,,20,375,,2
7/03/2020,NH,5822,,,0,375,,0
7/04/2020,NH,5857,,,35,376,,1
7/05/2020,NH,5897,,,40,381,,5
7/06/2020,NH,5914,,,17,382,,1
7/07/2020,NH,5932,,,18,384,,2
7/08/2020,NH,5952,,,20,386,,2
7/09/2020,NH,5973,,,21,387,,1
7/10/2020,NH,5991,,,18,390,,3
7/11/2020,NH,6024,,,33,391,,1
7/12/2020,NH,6054,,,30,391,,0
07/13/2020,NH,6068,,,14,391,,0
07/14/2020,NH,6091,,,23,392,,1
07/15/2020,NH,6113,,,22,394,,2
07/16/2020,NH,6139,,,26,395,,1
07/17/2020,NH,6165,,,26,395,,0
07/18/2020,NH,6188,,,23,396,,1
07/19/2020,NH,6203,,,15,398,,2
07/20/2020,NH,6249,,,46,398,,0
07/21/2020,NH,6262,,,13,400,,2
07/22/2020,NH,6295,,,33,402,,2
07/23/2020,NH,6318,,,23,405,,3
07/24/2020,NH,6375,,,57,407,,2
07/25/2020,NH,6415,,,40,409,,2
07/26/2020,NH,6436,,,21,409,,0
07/27/2020,NH,6441,,,5,409,,0
07/28/2020,NH,6500,,,59,409,,0
07/29/2020,NH,6513,,,13,411,,2
07/30/2020,NH,6544,,,31,415,,4
07/31/2020,NH,6583,,,39,415,,0
8/01/2020,NH,6613,,,30,416,,1
8/02/2020,NH,6634,,,21,417,,1
8/03/2020,NH,6660,,,26,417,,0
8/04/2020,NH,6693,,,33,418,,1
8/05/2020,NH,6719,,,26,418,,0
8/06/2020,NH,6742,,,23,419,,1
8/07/2020,NH,6779,,,37,419,,0
8/08/2020,NH,6818,,,39,419,,0
8/09/2020,NH,6831,,,13,419,,0
8/10/2020,NH,6840,,,9,419,,0
8/11/2020,NH,6861,,,21,419,,0
8/12/2020,NH,6887,,,26,420,,1
08/13/2020,NH,6921,,,34,422,,2
08/14/2020,NH,6964,,,43,423,,1
08/15/2020,NH,6980,,,16,423,,0
08/16/2020,NH,6988,,,8,423,,0
08/17/2020,NH,7004,,,16,423,,0
08/18/2020,NH,7017,,,13,424,,1
08/19/2020,NH,7036,,,19,427,,3
08/20/2020,NH,7050,,,14,428,,1
08/21/2020,NH,7071,,,21,428,,0
08/22/2020,NH,7092,,,21,429,,1
08/23/2020,NH,7107,,,15,429,,0
08/24/2020,NH,7134,,,27,429,,0
08/25/2020,NH,7150,,,16,429,,0
08/26/2020,NH,7159,,,9,430,,1
08/27/2020,NH,7194,,,35,431,,1
08/28/2020,NH,7216,,,22,432,,1
08/29/2020,NH,7246,,,30,432,,0
08/30/2020,NH,7254,,,8,432,,0
08/31/2020,NH,7275,,,21,432,,0
9/01/2020,NH,7297,,,22,432,,0
9/02/2020,NH,7309,,,12,432,,0
9/03/2020,NH,7347,,,38,432,,0
9/04/2020,NH,7368,,,21,432,,0
9/05/2020,NH,7424,,,56,432,,0
9/06/2020,NH,7447,,,23,433,,1
9/07/2020,NH,7476,,,29,433,,0
9/08/2020,NH,7494,,,18,433,,0
9/09/2020,NH,7517,,,23,433,,0
9/10/2020,NH,7573,,,56,434,,1
9/11/2020,NH,7620,,,47,434,,0
9/12/2020,NH,7652,,,32,435,,1
09/13/2020,NH,7696,,,44,436,,1
09/14/2020,NH,7714,,,18,436,,0
09/15/2020,NH,7748,,,34,438,,2
09/16/2020,NH,7780,,,32,438,,0
09/17/2020,NH,7814,,,34,438,,0
09/18/2020,NH,7861,,,47,438,,0
09/19/2020,NH,7920,,,59,438,,0
09/20/2020,NH,7947,,,27,438,,0
09/21/2020,NH,7952,,,5,438,,0
09/22/2020,NH,7990,,,38,438,,0
09/23/2020,NH,8007,,,17,438,,0
09/24/2020,NH,8044,,,37,438,,0
09/25/2020,NH,8085,,,41,438,,0
09/26/2020,NH,8121,,,36,439,,1
09/27/2020,NH,8172,,,51,439,,0
09/28/2020,NH,8208,,,36,439,,0
01/22/2020,MT,0,,,0,0,,0
01/23/2020,MT,0,,,0,0,,0
01/24/2020,MT,0,,,0,0,,0
01/25/2020,MT,0,,,0,0,,0
01/26/2020,MT,0,,,0,0,,0
01/27/2020,MT,0,,,0,0,,0
01/28/2020,MT,0,,,0,0,,0
01/29/2020,MT,0,,,0,0,,0
01/30/2020,MT,0,,,0,0,,0
01/31/2020,MT,0,,,0,0,,0
2/01/2020,MT,0,,,0,0,,0
2/02/2020,MT,0,,,0,0,,0
2/03/2020,MT,0,,,0,0,,0
2/04/2020,MT,0,,,0,0,,0
2/05/2020,MT,0,,,0,0,,0
2/06/2020,MT,0,,,0,0,,0
2/07/2020,MT,0,,,0,0,,0
2/08/2020,MT,0,,,0,0,,0
2/09/2020,MT,0,,,0,0,,0
2/10/2020,MT,0,,,0,0,,0
2/11/2020,MT,0,,,0,0,,0
2/12/2020,MT,0,,,0,0,,0
02/13/2020,MT,0,,,0,0,,0
02/14/2020,MT,0,,,0,0,,0
02/15/2020,MT,0,,,0,0,,0
02/16/2020,MT,0,,,0,0,,0
02/17/2020,MT,0,,,0,0,,0
02/18/2020,MT,0,,,0,0,,0
02/19/2020,MT,0,,,0,0,,0
02/20/2020,MT,0,,,0,0,,0
02/21/2020,MT,0,,,0,0,,0
02/22/2020,MT,0,,,0,0,,0
02/23/2020,MT,0,,,0,0,,0
02/24/2020,MT,0,,,0,0,,0
02/25/2020,MT,0,,,0,0,,0
02/26/2020,MT,0,,,0,0,,0
02/27/2020,MT,0,,,0,0,,0
02/28/2020,MT,0,,,0,0,,0
02/29/2020,MT,0,,,0,0,,0
3/01/2020,MT,0,,,0,0,,0
3/02/2020,MT,0,,,0,0,,0
3/03/2020,MT,0,,,0,0,,0
3/04/2020,MT,0,,,0,0,,0
3/05/2020,MT,0,,,0,0,,0
3/06/2020,MT,0,,,0,0,,0
3/07/2020,MT,0,,,0,0,,0
3/08/2020,MT,0,,,0,0,,0
3/09/2020,MT,0,,,0,0,,0
3/10/2020,MT,0,,,0,0,,0
3/11/2020,MT,1,,,1,0,,0
3/12/2020,MT,1,,,0,0,,0
03/13/2020,MT,1,,,0,0,,0
03/14/2020,MT,1,,,0,0,,0
03/15/2020,MT,7,,,6,0,,0
03/16/2020,MT,7,,,0,0,,0
03/17/2020,MT,11,,,4,0,,0
03/18/2020,MT,12,,,1,0,,0
03/19/2020,MT,15,,,3,0,,0
03/20/2020,MT,21,,,6,0,,0
03/21/2020,MT,27,,,6,0,,0
03/22/2020,MT,34,,,7,0,,0
03/23/2020,MT,37,,,3,0,,0
03/24/2020,MT,48,,,11,0,,0
03/25/2020,MT,65,,,17,0,,0
03/26/2020,MT,90,,,25,1,,1
03/27/2020,MT,121,,,31,1,,0
03/28/2020,MT,147,,,26,1,,0
03/29/2020,MT,173,,,26,2,,1
03/30/2020,MT,184,,,11,4,,2
03/31/2020,MT,203,,,19,5,,1
4/01/2020,MT,228,,,25,5,,0
4/02/2020,MT,244,,,16,5,,0
4/03/2020,MT,262,,,18,5,,0
4/04/2020,MT,281,,,19,6,,1
4/05/2020,MT,300,,,19,6,,0
4/06/2020,MT,320,,,20,6,,0
4/07/2020,MT,332,,,12,6,,0
4/08/2020,MT,352,,,20,6,,0
4/09/2020,MT,365,,,13,6,,0
4/10/2020,MT,365,,,0,6,,0
4/11/2020,MT,377,,,12,6,,0
4/12/2020,MT,394,,,17,6,,0
04/13/2020,MT,398,,,4,7,,1
04/14/2020,MT,404,,,6,7,,0
04/15/2020,MT,415,,,11,7,,0
04/16/2020,MT,422,,,7,8,,1
04/17/2020,MT,422,,,0,8,,0
04/18/2020,MT,426,,,4,10,,2
04/19/2020,MT,433,433,0,7,10,10,0
04/20/2020,MT,437,437,0,4,12,12,2
04/21/2020,MT,439,439,0,2,13,13,1
04/22/2020,MT,442,442,0,3,14,14,1
04/23/2020,MT,444,444,0,2,14,14,0
04/24/2020,MT,444,444,0,0,14,14,0
04/25/2020,MT,445,445,0,1,14,14,0
04/26/2020,MT,449,449,0,4,14,14,0
04/27/2020,MT,451,451,0,2,16,16,2
04/28/2020,MT,451,451,0,0,15,15,-1
04/29/2020,MT,451,451,0,0,16,16,1
04/30/2020,MT,453,453,0,2,16,16,0
5/01/2020,MT,453,453,0,0,16,16,0
5/02/2020,MT,455,455,0,2,16,16,0
5/03/2020,MT,457,457,0,2,16,16,0
5/04/2020,MT,457,457,0,0,16,16,0
5/05/2020,MT,456,456,0,-1,16,16,0
5/06/2020,MT,456,456,0,0,16,16,0
5/07/2020,MT,459,459,0,3,16,16,0
5/08/2020,MT,458,458,0,-1,16,16,0
5/09/2020,MT,458,458,0,0,16,16,0
5/10/2020,MT,458,458,0,0,16,16,0
5/11/2020,MT,459,459,0,1,16,16,0
5/12/2020,MT,459,459,0,0,16,16,0
05/13/2020,MT,462,462,0,3,16,16,0
05/14/2020,MT,466,466,0,4,16,16,0
05/15/2020,MT,466,466,0,0,16,16,0
05/16/2020,MT,468,468,0,2,16,16,0
05/17/2020,MT,470,470,0,2,16,16,0
05/18/2020,MT,470,470,0,0,16,16,0
05/19/2020,MT,478,478,0,8,16,16,0
05/20/2020,MT,478,478,0,0,16,16,0
05/21/2020,MT,479,479,0,1,16,16,0
05/22/2020,MT,479,479,0,0,16,16,0
05/23/2020,MT,479,479,0,0,16,16,0
05/24/2020,MT,479,479,0,0,16,16,0
05/25/2020,MT,479,479,0,0,16,16,0
05/26/2020,MT,479,479,0,0,17,17,1
05/27/2020,MT,485,485,0,6,17,17,0
05/28/2020,MT,493,493,0,8,17,17,0
05/29/2020,MT,505,505,0,12,17,17,0
05/30/2020,MT,505,505,0,0,17,17,0
05/31/2020,MT,515,515,0,10,17,17,0
6/01/2020,MT,523,523,0,8,17,17,0
6/02/2020,MT,525,525,0,2,17,17,0
6/03/2020,MT,539,539,0,14,17,17,0
6/04/2020,MT,539,539,0,0,17,17,0
6/05/2020,MT,540,540,0,1,18,18,1
6/06/2020,MT,540,540,0,0,18,18,0
6/07/2020,MT,548,548,0,8,18,18,0
6/08/2020,MT,548,548,0,0,18,18,0
6/09/2020,MT,554,554,0,6,18,18,0
6/10/2020,MT,561,561,0,7,18,18,0
6/11/2020,MT,573,573,0,12,18,18,0
6/12/2020,MT,588,588,0,15,18,18,0
06/13/2020,MT,588,588,0,0,18,18,0
06/14/2020,MT,609,609,0,21,19,19,1
06/15/2020,MT,612,612,0,3,19,19,0
06/16/2020,MT,630,630,0,18,20,20,1
06/17/2020,MT,630,630,0,0,20,20,0
06/18/2020,MT,666,666,0,36,20,20,0
06/19/2020,MT,698,698,0,32,20,20,0
06/20/2020,MT,716,716,0,18,20,20,0
06/21/2020,MT,717,717,0,1,20,20,0
06/22/2020,MT,734,734,0,17,21,21,1
06/23/2020,MT,766,766,0,32,21,21,0
06/24/2020,MT,803,803,0,37,21,21,0
06/25/2020,MT,829,829,0,26,22,22,1
06/26/2020,MT,852,852,0,23,22,22,0
06/27/2020,MT,852,852,0,0,22,22,0
06/28/2020,MT,919,919,0,67,22,22,0
06/29/2020,MT,967,967,0,48,22,22,0
06/30/2020,MT,1018,1018,0,51,22,22,0
7/01/2020,MT,1083,1083,0,65,22,22,0
7/02/2020,MT,1123,1123,0,40,23,23,1
7/03/2020,MT,1128,1128,0,5,23,23,0
7/04/2020,MT,1167,1167,0,39,23,23,0
7/05/2020,MT,1249,1249,0,82,23,23,0
7/06/2020,MT,1249,1249,0,0,23,23,0
7/07/2020,MT,1371,1371,0,122,23,23,0
7/08/2020,MT,1466,1466,0,95,25,25,2
7/09/2020,MT,1569,1569,0,103,27,27,2
7/10/2020,MT,1593,1593,0,24,28,28,1
7/11/2020,MT,1677,1677,0,84,29,29,1
7/12/2020,MT,1841,1841,0,164,31,31,2
07/13/2020,MT,1843,1843,0,2,32,32,1
07/14/2020,MT,1952,1952,0,109,34,34,2
07/15/2020,MT,2218,2218,0,266,34,34,0
07/16/2020,MT,2342,2342,0,124,37,37,3
07/17/2020,MT,2366,2366,0,24,37,37,0
07/18/2020,MT,2471,2471,0,105,37,37,0
07/19/2020,MT,2533,2533,0,62,37,37,0
07/20/2020,MT,2621,2621,0,88,39,39,2
07/21/2020,MT,2712,2712,0,91,40,40,1
07/22/2020,MT,2909,2909,0,197,42,42,2
07/23/2020,MT,3037,3037,0,128,45,45,3
07/24/2020,MT,3247,3247,0,210,46,46,1
07/25/2020,MT,3342,3342,0,95,46,46,0
07/26/2020,MT,3381,3381,0,39,47,47,1
07/27/2020,MT,3381,3381,0,0,47,47,0
07/28/2020,MT,3667,3667,0,286,52,52,5
07/29/2020,MT,3780,3780,0,113,55,55,3
07/30/2020,MT,3954,3954,0,174,58,58,3
07/31/2020,MT,3965,3965,0,11,60,60,2
8/01/2020,MT,4081,4081,0,116,61,61,1
8/02/2020,MT,4193,4193,0,112,61,61,0
8/03/2020,MT,4314,4314,0,121,64,64,3
8/04/2020,MT,4429,4429,0,115,65,65,1
8/05/2020,MT,4593,4593,0,164,66,66,1
8/06/2020,MT,4744,4744,0,151,70,70,4
8/07/2020,MT,4888,4888,0,144,74,74,4
8/08/2020,MT,4952,4952,0,64,75,75,1
8/09/2020,MT,5017,5017,0,65,75,75,0
8/10/2020,MT,5017,5017,0,0,75,75,0
8/11/2020,MT,5289,5289,0,272,79,79,4
8/12/2020,MT,5403,5403,0,114,79,79,0
08/13/2020,MT,5539,5539,0,136,81,81,2
08/14/2020,MT,5541,5541,0,2,81,81,0
08/15/2020,MT,5659,5659,0,118,82,82,1
08/16/2020,MT,5779,5779,0,120,82,82,0
08/17/2020,MT,5847,5847,0,68,84,84,2
08/18/2020,MT,5847,5847,0,0,84,84,0
08/19/2020,MT,5956,5956,0,109,84,84,0
08/20/2020,MT,6214,6214,0,258,89,89,5
08/21/2020,MT,6216,6216,0,2,89,89,0
08/22/2020,MT,6376,6376,0,160,90,90,1
08/23/2020,MT,6490,6490,0,114,91,91,1
08/24/2020,MT,6623,6623,0,133,97,97,6
08/25/2020,MT,6785,6785,0,162,97,97,0
08/26/2020,MT,6785,6785,0,0,98,98,1
08/27/2020,MT,6929,6929,0,144,98,98,0
08/28/2020,MT,7063,7063,0,134,100,100,2
08/29/2020,MT,7251,7251,0,188,104,104,4
08/30/2020,MT,7340,7340,0,89,104,104,0
08/31/2020,MT,7493,7493,0,153,105,105,1
9/01/2020,MT,7689,7689,0,196,108,108,3
9/02/2020,MT,7867,7867,0,178,111,111,3
9/03/2020,MT,8000,8000,0,133,111,111,0
9/04/2020,MT,8019,8019,0,19,114,114,3
9/05/2020,MT,8164,8164,0,145,116,116,2
9/06/2020,MT,8264,8264,0,100,117,117,1
9/07/2020,MT,8379,8379,0,115,118,118,1
9/08/2020,MT,8381,8381,0,2,119,119,1
9/09/2020,MT,8659,8659,0,278,119,119,0
9/10/2020,MT,8663,8663,0,4,123,123,4
9/11/2020,MT,8925,8925,0,262,133,133,10
9/12/2020,MT,8925,8925,0,0,133,133,0
09/13/2020,MT,9021,9021,0,96,135,135,2
